"","Champ","Team","GoldEarned","Kills","Deaths","Assists","Win","totalDamageDealtToChampions","damageDealtToTurrets","visionScore","totalDamageTaken","turretKills","inhibitorKills","totalMinionsKilled","champLevel","wardsPlaced","firstBloodKill","firstBloodAssist","WRgeneral","WRchamp","Duration_secs","Position","Role"
"11717","Graves",200,16023,16,4,9,"True",26787,6284,25,25084,3,1,69,16,5,"True","False",0.5333,0.4,1480,"JUNGLE","NONE"
"11719","Ezreal",200,5463,0,6,1,"False",7624,661,8,10160,0,0,123,9,6,"False","False",0.6333,0.6,1098,"NONE","DUO_SUPPORT"
"11720","Talon",100,11887,8,3,9,"True",20341,6038,27,22993,3,1,158,15,8,"False","False",0.6333,0.625,1501,"MIDDLE","SOLO"
"11721","Caitlyn",200,10367,4,1,5,"True",9033,10777,13,6543,4,2,152,12,5,"False","False",0.6333,0.6842,1331,"BOTTOM","DUO_CARRY"
"11722","Zed",100,12366,11,12,6,"False",33803,737,25,24732,0,0,137,14,8,"False","False",0.6667,0.5833,1777,"MIDDLE","SOLO"
"11723","Pyke",100,4803,2,2,4,"True",3143,928,9,6307,0,0,15,8,5,"False","False",0.4,0.5263,930,"NONE","DUO_SUPPORT"
"11724","Ryze",100,7735,2,9,6,"False",11358,545,18,20225,0,0,156,12,12,"False","False",0.5,0.5714,1307,"MIDDLE","SOLO"
"11725","Varus",100,11708,4,9,15,"True",19661,3671,34,19227,1,0,175,15,12,"False","False",0.5,0.4167,2007,"BOTTOM","DUO_CARRY"
"11726","Camille",200,17479,8,11,11,"False",47158,6352,33,53122,3,0,236,18,16,"False","False",0.4333,0.48,2438,"MIDDLE","SOLO"
"11727","MonkeyKing",100,7579,8,1,2,"True",14124,3007,16,14328,0,0,97,11,6,"True","False",0.5667,0.25,959,"NONE","DUO_SUPPORT"
"11728","Janna",200,5543,1,3,10,"False",4284,0,26,8437,0,0,12,11,13,"False","False",0.5,0.5,1491,"BOTTOM","DUO_SUPPORT"
"11729","Shyvana",200,12807,6,4,4,"False",22574,2837,22,36624,1,0,116,16,5,"False","False",0.6333,0.5,1811,"JUNGLE","NONE"
"11730","Ezreal",200,10988,9,2,12,"True",20595,5818,26,15094,3,1,154,12,11,"True","False",0.6333,0.6,1331,"BOTTOM","DUO_CARRY"
"11731","Blitzcrank",200,9147,4,5,17,"True",10158,767,69,19978,0,0,33,13,29,"False","False",0.6,0.7778,1680,"BOTTOM","DUO_SUPPORT"
"11732","Pyke",100,5693,2,1,5,"False",2933,621,43,6239,0,0,29,10,20,"False","False",0.4333,0.5,1374,"MIDDLE","DUO_SUPPORT"
"11733","Vayne",200,9158,1,8,4,"False",8454,0,16,18891,0,0,194,14,8,"False","False",0.5333,0.4286,1735,"BOTTOM","DUO_CARRY"
"11734","Shyvana",100,16939,16,7,7,"False",38962,3954,20,37697,1,1,60,16,9,"False","False",0.3667,0.3333,1884,"JUNGLE","NONE"
"11735","Vayne",100,13999,11,6,6,"True",18732,9358,21,12972,2,0,155,15,9,"False","False",0.5,0.625,1641,"TOP","SOLO"
"11736","Varus",200,17599,11,5,17,"False",39363,4819,49,17334,1,0,265,17,11,"False","False",0.3,0,2303,"BOTTOM","DUO_CARRY"
"11737","Nunu",200,11786,6,4,17,"True",13088,1355,39,30724,0,0,41,15,7,"False","False",0.5333,0.619,1756,"JUNGLE","NONE"
"11738","Kayn",200,9938,7,8,6,"False",13467,0,20,32573,0,0,33,13,5,"False","False",0.4333,0.4118,1603,"JUNGLE","NONE"
"11739","JarvanIV",100,9946,0,9,12,"True",8301,0,34,36764,0,0,27,15,8,"False","False",0.4,0.5,2157,"JUNGLE","NONE"
"11740","Taliyah",200,9406,4,11,11,"False",18748,260,23,27507,0,0,125,14,12,"False","False",0.5,0,1871,"MIDDLE","SOLO"
"11741","Azir",100,11571,3,6,7,"False",24979,878,19,20674,0,0,248,16,12,"False","False",0.4667,0.4091,2016,"MIDDLE","SOLO"
"11742","Ornn",200,12268,4,5,11,"True",21898,2637,22,25504,2,0,175,17,10,"False","False",0.3333,0.6667,1829,"TOP","SOLO"
"11743","Gragas",200,3912,1,2,3,"False",4593,0,10,9726,0,0,28,8,9,"False","False",0.3667,0,967,"NONE","DUO_SUPPORT"
"11744","Yasuo",200,6019,1,7,3,"False",3836,0,9,13050,0,0,101,11,6,"False","False",0.3,0,1358,"TOP","SOLO"
"11745","Akali",200,16289,12,8,5,"True",27283,3841,25,36099,1,0,214,17,10,"False","False",0.5333,0.7143,2322,"TOP","DUO"
"11746","Lulu",200,5645,0,4,8,"False",3454,22,52,10747,0,0,30,12,23,"False","False",0.4,0.5,1502,"BOTTOM","DUO_SUPPORT"
"11748","Sett",200,7838,7,0,8,"True",8273,1366,21,11023,1,0,29,11,4,"False","False",0.4667,0.75,983,"NONE","DUO_SUPPORT"
"11749","Zoe",200,7252,3,4,3,"False",10515,502,14,10090,0,0,142,12,10,"True","False",0.5,0.1667,1176,"NONE","DUO_SUPPORT"
"11750","Yasuo",100,9405,7,4,4,"True",9692,4489,7,10908,1,0,158,11,4,"False","False",0.3667,1,1086,"NONE","DUO"
"11751","Renekton",100,11129,4,5,5,"False",13045,2240,15,25367,2,0,197,14,10,"False","False",0.2667,0,1626,"TOP","SOLO"
"11752","TwistedFate",100,6884,4,10,4,"False",15054,605,12,21755,0,0,86,11,11,"False","False",0.6333,0.5,1379,"MIDDLE","SOLO"
"11753","MonkeyKing",200,2561,0,2,0,"False",1471,0,2,3499,0,0,32,5,1,"False","False",0.5667,0,781,"NONE","DUO_SUPPORT"
"11754","Ezreal",100,16733,9,9,14,"False",34186,9207,26,35434,2,0,201,18,10,"False","False",0.4,0.3636,2284,"BOTTOM","DUO_CARRY"
"11756","Aatrox",100,10199,6,9,7,"True",17416,2053,12,36828,0,0,106,15,7,"False","False",0.4667,1,1811,"TOP","SOLO"
"11757","Zoe",200,10746,6,6,7,"True",21338,8646,24,16257,3,0,138,14,9,"False","False",0.7,0.68,1593,"MIDDLE","DUO"
"11758","Gangplank",100,12152,8,5,5,"False",24570,5964,24,21840,1,0,176,14,10,"False","False",0.4333,0.5,1593,"TOP","SOLO"
"11759","Olaf",100,7871,3,7,5,"False",8863,0,26,23971,0,0,32,12,3,"False","False",0.6,0.625,1540,"JUNGLE","NONE"
"11760","Ezreal",100,12841,7,4,7,"True",23782,4603,44,17814,2,2,214,16,9,"False","False",0.4667,0.2,1763,"TOP","DUO_SUPPORT"
"11761","Shaco",100,8761,6,9,5,"False",15339,0,28,22647,0,0,21,12,7,"True","False",0.5333,0.5517,1523,"JUNGLE","NONE"
"11762","Akali",100,9862,5,8,4,"False",17852,0,24,27238,0,0,154,14,13,"False","False",0.5333,0.25,1907,"TOP","DUO_SUPPORT"
"11763","Ryze",200,12532,7,7,11,"True",25264,4935,19,28673,3,0,182,16,10,"False","False",0.6,0.5,1616,"MIDDLE","SOLO"
"11764","Ryze",100,14427,9,11,6,"False",32705,2299,27,39431,1,0,216,16,9,"True","False",0.5667,0.3333,2004,"TOP","DUO_CARRY"
"11766","MonkeyKing",200,14872,8,5,7,"True",18547,12729,25,24880,2,1,187,16,9,"False","False",0.3667,0.4444,1717,"MIDDLE","SOLO"
"11767","LeeSin",200,9125,7,9,13,"False",14077,0,19,27933,0,0,9,13,14,"False","False",0.6,0.375,1600,"JUNGLE","NONE"
"11768","Yuumi",200,8852,1,1,23,"True",13855,793,71,5870,0,0,28,14,42,"False","False",0.4,1,2072,"BOTTOM","DUO_SUPPORT"
"11769","Camille",100,18116,13,7,8,"False",34322,7303,27,42636,2,0,243,18,14,"False","False",0.4667,0.4444,2230,"TOP","DUO"
"11770","Ziggs",200,6549,0,5,1,"False",7645,5675,9,6971,1,0,152,10,5,"False","False",0.4667,0.25,1177,"NONE","DUO_SUPPORT"
"11772","Kindred",100,10647,6,12,6,"False",20750,0,25,29570,0,0,48,14,7,"False","False",0.6,0.75,1751,"JUNGLE","NONE"
"11775","Rumble",100,12292,2,5,3,"False",17451,3624,43,24096,2,0,203,16,18,"False","False",0.4333,0.5,2111,"TOP","SOLO"
"11776","Nasus",100,7061,1,1,3,"False",6665,0,14,11771,0,0,144,12,8,"False","False",0.5333,0.5769,1454,"TOP","SOLO"
"11777","Renekton",100,14664,7,7,9,"False",25635,1111,31,44162,0,0,255,18,15,"False","False",0.4,0,2225,"TOP","SOLO"
"11778","Kalista",200,10531,7,0,8,"True",13915,9257,15,8195,3,1,161,11,5,"True","False",0.5,0.5,1181,"NONE","DUO_SUPPORT"
"11780","Bard",100,5467,0,8,10,"False",7203,0,33,20629,0,0,18,12,18,"False","False",0.6,0.5,1521,"BOTTOM","DUO_SUPPORT"
"11781","Karma",200,9252,3,7,14,"True",18276,2121,18,24951,2,0,108,14,10,"False","False",0.5,1,1711,"TOP","DUO"
"11782","Camille",100,12411,8,9,3,"False",19266,2655,11,29384,1,0,175,15,6,"False","False",0.4333,0.48,1711,"MIDDLE","SOLO"
"11783","Akali",200,9848,5,1,3,"True",16858,1859,18,17311,1,0,155,15,10,"False","False",0.3,0.5,1487,"MIDDLE","SOLO"
"11784","Lulu",100,6673,2,7,10,"False",3632,279,51,16827,0,0,21,12,28,"False","False",0.2333,0.25,1566,"BOTTOM","DUO_SUPPORT"
"11785","Ezreal",200,8439,2,2,3,"False",12611,0,7,7373,0,0,192,12,5,"False","False",0.4333,0.5556,1370,"BOTTOM","DUO_CARRY"
"11786","Graves",200,10917,2,5,10,"True",12725,3346,30,23381,3,0,33,15,7,"False","False",0.5667,0.8333,1771,"JUNGLE","NONE"
"11788","Sylas",200,11053,7,8,1,"False",14840,0,17,37160,0,0,32,14,1,"False","False",0.5667,0,1522,"JUNGLE","NONE"
"11789","Shyvana",100,13905,9,2,8,"False",21428,1023,21,26432,1,0,56,16,2,"False","False",0.4,0,1774,"JUNGLE","NONE"
"11790","Shen",200,6176,0,7,4,"False",6973,0,12,19747,0,0,124,12,8,"False","False",0.4667,0.5,1517,"TOP","SOLO"
"11791","Nasus",200,9174,3,6,7,"True",9766,6933,16,18713,2,0,101,14,8,"False","False",0.5333,0.5769,1489,"TOP","DUO_SUPPORT"
"11792","Janna",200,7503,2,4,10,"False",9585,2011,72,12470,1,0,22,12,35,"False","False",0.4667,0.4167,1647,"BOTTOM","DUO_SUPPORT"
"11793","Malphite",200,10850,8,1,10,"True",18300,356,12,18993,2,0,8,14,2,"False","False",0.4667,0.6,1541,"JUNGLE","NONE"
"11794","Mordekaiser",200,13607,16,0,8,"True",35239,3803,14,25092,1,0,152,15,5,"False","False",0.5,1,1506,"TOP","SOLO"
"11795","Nami",200,5266,0,8,10,"False",4891,270,27,12566,0,0,5,11,14,"False","False",0.4,0.5,1469,"BOTTOM","DUO_SUPPORT"
"11796","Skarner",100,10088,3,7,6,"False",9218,683,40,29066,0,0,30,14,14,"False","False",0.4667,0,1976,"JUNGLE","NONE"
"11797","Varus",100,10526,5,5,9,"True",19687,997,24,13912,1,0,183,14,8,"False","False",0.6,1,1613,"BOTTOM","DUO_CARRY"
"11799","Irelia",200,10117,2,8,4,"False",11302,363,15,27453,1,0,218,15,8,"False","False",0.6667,0.25,1540,"MIDDLE","SOLO"
"11801","Ekko",200,15661,14,5,15,"True",31746,1056,25,42933,0,0,43,17,3,"True","False",0.3667,0,2172,"JUNGLE","NONE"
"11802","Cassiopeia",100,7477,4,2,4,"True",7345,3212,16,9285,2,1,128,12,6,"False","False",0.5667,1,1063,"NONE","DUO_SUPPORT"
"11803","Janna",200,9317,3,3,12,"True",11601,2866,83,14024,0,0,17,14,38,"False","False",0.3333,0.4,1951,"BOTTOM","DUO_SUPPORT"
"11804","Nidalee",200,9765,9,5,4,"False",12362,216,15,16142,0,0,11,10,7,"False","False",0.4667,0.4286,1184,"NONE","DUO_SUPPORT"
"11805","Aphelios",100,10815,5,7,5,"True",14486,5440,25,15169,1,0,152,12,10,"False","False",0.4333,0.3333,1470,"BOTTOM","DUO_CARRY"
"11806","Varus",100,9499,4,7,1,"False",15737,117,18,14604,1,0,154,12,5,"False","False",0.7,0.75,1452,"BOTTOM","SOLO"
"11807","Ezreal",100,7711,3,5,6,"True",9316,1460,14,11200,0,0,134,11,7,"False","False",0.7,0.6667,1213,"BOTTOM","SOLO"
"11808","Kaisa",100,14675,14,4,6,"True",22568,5474,19,18076,2,1,189,14,9,"False","False",0.6,1,1452,"BOTTOM","DUO_CARRY"
"11810","Graves",100,7330,3,1,13,"True",11821,637,14,10587,0,0,17,11,3,"False","False",0.4667,0.3333,1033,"NONE","DUO_SUPPORT"
"11811","Singed",100,8925,1,5,0,"False",8072,538,9,29926,0,0,204,15,7,"False","False",0.5,0.4444,1802,"TOP","SOLO"
"11812","Volibear",200,14479,6,7,10,"False",14572,489,26,41820,1,0,36,16,3,"False","False",0.5333,0.5,2223,"JUNGLE","NONE"
"11813","Nasus",100,9432,1,2,11,"True",9697,10356,8,26532,4,0,135,15,7,"False","False",0.4,0.5,1729,"TOP","SOLO"
"11814","Sivir",200,11291,6,4,16,"True",14152,2785,22,14881,0,1,153,14,9,"False","False",0.4333,0.5,1764,"BOTTOM","DUO_CARRY"
"11815","Rammus",200,15734,8,2,16,"True",16456,3382,50,37935,1,0,43,18,9,"True","False",0.5667,1,2420,"JUNGLE","NONE"
"11816","Teemo",200,14101,14,5,6,"True",29875,11686,16,21019,6,2,157,15,5,"False","False",0.3667,0.6667,1586,"TOP","SOLO"
"11817","Vi",100,13956,8,1,8,"True",13540,2132,35,22286,1,0,79,17,8,"False","False",0.5333,0.7,1944,"JUNGLE","NONE"
"11818","Pyke",200,18577,10,17,12,"True",18985,0,146,37432,0,0,65,16,48,"False","False",0.4333,0.3333,2698,"BOTTOM","DUO_SUPPORT"
"11819","Thresh",100,3835,1,3,2,"True",1852,0,21,7361,0,0,19,7,10,"False","False",0.6333,0.6842,979,"NONE","DUO_SUPPORT"
"11821","Shen",200,10886,6,1,9,"True",12457,1875,24,16841,1,0,174,16,9,"False","False",0.6667,0.6667,1770,"TOP","SOLO"
"11822","Shen",100,11799,10,1,10,"True",16134,2203,29,18734,1,0,148,16,7,"True","False",0.6667,0.6667,1688,"TOP","SOLO"
"11823","Ornn",200,7922,5,2,9,"True",9857,647,12,9420,0,0,125,12,5,"False","False",0.5667,0.3333,1160,"NONE","DUO_SUPPORT"
"11824","Anivia",200,11468,4,2,9,"True",15050,2964,24,18006,0,0,189,15,15,"False","False",0.6667,1,1589,"MIDDLE","SOLO"
"11825","Ezreal",200,16310,9,4,7,"True",37648,9023,28,21500,5,2,228,17,14,"False","False",0.4,0.3333,1921,"BOTTOM","DUO_CARRY"
"11827","Thresh",200,6902,0,5,8,"False",2937,1817,80,16837,0,0,33,11,43,"False","False",0.6333,0.5714,1874,"BOTTOM","DUO_SUPPORT"
"11828","Nautilus",200,809,0,0,1,"True",406,0,1,237,0,0,2,2,1,"False","False",0.6333,0.8,192,"NONE","DUO"
"11829","TwistedFate",200,14935,10,5,15,"True",25474,6770,36,17911,3,0,188,17,14,"False","False",0.6333,0.6667,1801,"MIDDLE","DUO_CARRY"
"11831","Sona",200,9298,4,4,22,"True",12145,492,49,11741,0,0,19,15,26,"False","False",0.4333,0.4286,1790,"BOTTOM","SOLO"
"11832","Orianna",100,15565,8,6,7,"False",26824,743,23,23703,1,0,243,17,14,"False","False",0.3,0,2413,"TOP","SOLO"
"11834","Gangplank",100,3333,1,6,3,"False",4574,0,8,10657,0,0,37,6,4,"False","False",0.5667,0.75,745,"NONE","DUO_SUPPORT"
"11835","Irelia",200,7235,0,6,2,"False",7381,2688,11,20153,1,0,159,12,8,"False","False",0.3667,0,1483,"MIDDLE","SOLO"
"11836","Karthus",200,12284,7,8,12,"True",25240,720,30,30120,0,0,29,16,13,"False","False",0.5,0.6,1771,"JUNGLE","NONE"
"11837","Volibear",100,8088,2,9,7,"True",16580,3425,15,30019,1,0,126,12,8,"False","False",0.4333,0.5,1387,"TOP","DUO"
"11838","LeeSin",100,7775,1,6,4,"False",5424,0,26,27939,0,0,27,12,12,"False","False",0.5333,0.5455,1804,"JUNGLE","NONE"
"11839","Kalista",100,11330,5,7,3,"False",15016,349,15,17013,0,0,191,11,8,"False","False",0.5,0.75,1419,"BOTTOM","DUO_CARRY"
"11840","Zilean",100,4110,0,5,1,"False",2682,158,38,10211,0,0,36,8,17,"False","False",0.6,0.6,1129,"NONE","DUO_SUPPORT"
"11841","Sion",100,12642,8,6,3,"False",26341,1954,22,29691,1,0,195,16,13,"True","False",0.4333,0.1667,1838,"TOP","SOLO"
"11842","Lissandra",100,9386,8,1,4,"True",10991,1801,20,9292,1,0,146,13,9,"False","False",0.4667,0.4828,1250,"MIDDLE","DUO"
"11843","Kaisa",200,15622,10,4,9,"False",27402,2591,29,20605,1,0,207,16,12,"True","False",0.6,0.4737,2007,"BOTTOM","DUO_CARRY"
"11844","Kayn",200,4966,1,10,1,"False",4015,0,7,20441,0,0,12,10,2,"False","False",0.5,0.5,1139,"NONE","DUO_SUPPORT"
"11845","LeeSin",200,9029,4,2,11,"True",10559,668,38,20754,0,0,10,14,20,"False","False",0.5333,0.5,1501,"JUNGLE","NONE"
"11846","Irelia",200,13538,5,9,2,"False",11077,1235,31,31140,0,0,250,17,12,"False","False",0.5667,0.5,2199,"MIDDLE","SOLO"
"11847","Leblanc",200,6402,3,4,3,"False",6401,0,20,12984,0,0,109,10,9,"False","False",0.6333,0.5,1152,"NONE","DUO_SUPPORT"
"11849","Vladimir",200,7227,2,7,1,"False",13854,0,8,23234,0,0,153,13,7,"False","False",0.5,0,1426,"TOP","SOLO"
"11850","Gangplank",100,14440,14,1,5,"True",23678,8817,26,21364,3,0,198,15,12,"False","False",0.5667,0.5294,1377,"TOP","SOLO"
"11851","Lulu",200,5815,1,11,13,"False",4177,0,29,17454,0,0,26,11,19,"False","False",0.4333,0.3333,1377,"BOTTOM","DUO_SUPPORT"
"11852","Kindred",200,7547,6,5,3,"False",11167,405,15,16265,0,0,23,10,7,"False","False",0.6333,0,1116,"NONE","DUO_SUPPORT"
"11853","Olaf",200,11569,9,4,3,"True",12193,2820,14,21854,1,0,20,14,6,"False","False",0.3667,0.5,1709,"JUNGLE","NONE"
"11854","Ezreal",200,13615,7,4,12,"True",28522,8973,36,22917,4,2,208,17,12,"False","False",0.6,0.75,2041,"BOTTOM","DUO_CARRY"
"11855","Olaf",200,14562,13,5,8,"False",25160,3296,24,41957,1,0,37,16,4,"True","False",0.6,0.6296,1997,"JUNGLE","NONE"
"11856","MasterYi",100,10317,2,7,4,"False",13492,1208,29,26141,1,0,78,13,3,"False","False",0.6333,0.7037,1523,"JUNGLE","NONE"
"11858","Aatrox",100,14356,10,6,10,"True",32818,4052,30,37808,2,0,187,17,13,"True","False",0.5667,0.5,1873,"TOP","SOLO"
"11859","Cassiopeia",100,13697,8,5,2,"True",17020,3607,21,22784,2,0,232,17,14,"False","False",0.5667,0.6667,1836,"TOP","DUO"
"11860","Nidalee",100,11201,7,5,7,"True",12605,3514,25,20033,2,2,24,14,4,"False","False",0.5333,0.6,1443,"JUNGLE","NONE"
"11861","Brand",100,12449,4,12,12,"True",30237,702,33,27167,1,0,25,17,6,"False","False",0.4667,0.6364,2038,"JUNGLE","NONE"
"11863","Sett",200,9772,0,1,16,"True",11987,4278,22,18959,2,0,154,13,14,"False","False",0.5667,1,1481,"JUNGLE","NONE"
"11864","Ezreal",200,9796,4,2,5,"True",12450,6081,11,10084,1,0,195,12,5,"False","False",0.6,0.6667,1241,"BOTTOM","DUO_CARRY"
"11865","Zac",200,6035,1,4,6,"False",7144,0,13,21608,0,0,34,11,2,"False","False",0.4,0.3333,1149,"NONE","DUO_SUPPORT"
"11866","Bard",200,10573,4,6,8,"False",10329,2290,35,20045,1,0,150,16,12,"False","False",0.5,0,1840,"TOP","SOLO"
"11867","RekSai",100,5863,4,3,2,"False",4506,0,12,13392,0,0,6,9,4,"False","False",0.2667,0.6,913,"NONE","DUO_SUPPORT"
"11868","Leblanc",100,5623,1,4,2,"False",7706,511,9,9818,0,0,106,10,7,"False","False",0.4333,0.3333,1122,"NONE","DUO_SUPPORT"
"11869","Jayce",200,12892,7,6,10,"True",26150,8395,22,19450,2,0,192,16,12,"False","False",0.5333,1,1693,"TOP","DUO"
"11871","MonkeyKing",100,10219,2,5,7,"True",11452,5095,14,20582,3,1,156,15,8,"False","False",0.6333,1,1710,"TOP","SOLO"
"11872","MissFortune",200,10461,2,4,8,"False",25818,660,30,15585,0,0,201,13,9,"False","False",0.4333,0,1779,"BOTTOM","DUO_CARRY"
"11873","Cassiopeia",100,15086,5,6,11,"True",19618,3271,47,24798,1,2,246,17,14,"False","False",0.5,0.4444,2050,"MIDDLE","SOLO"
"11874","Sett",200,10518,3,12,3,"False",15389,4259,20,34693,1,0,162,14,11,"False","False",0.4,0,2046,"TOP","SOLO"
"11876","Orianna",200,9703,1,5,3,"False",12600,84,38,14882,0,0,217,14,15,"False","False",0.4333,0,1742,"MIDDLE","SOLO"
"11877","Trundle",100,13035,5,5,23,"True",17411,1667,39,47743,0,0,40,16,8,"False","False",0.6,1,1992,"JUNGLE","NONE"
"11879","Kassadin",100,19424,18,8,13,"True",55508,1367,22,43947,1,0,240,18,3,"False","False",0.5333,0.5,2368,"MIDDLE","SOLO"
"11880","Varus",100,11508,7,6,8,"False",18192,3978,22,14314,1,0,173,13,9,"False","False",0.4,0,1739,"BOTTOM","DUO_CARRY"
"11881","Shen",100,6879,5,1,5,"True",7164,490,10,10454,0,0,105,12,7,"False","False",0.4333,0.4706,1179,"NONE","DUO_SUPPORT"
"11882","Urgot",100,4414,0,4,0,"False",2535,0,7,9721,0,0,103,9,4,"False","False",0.5333,0.5333,1004,"NONE","DUO_SUPPORT"
"11883","Bard",200,6824,2,6,9,"False",10079,848,90,15597,0,0,44,12,45,"False","False",0.6333,0.875,1596,"BOTTOM","DUO_SUPPORT"
"11884","Fiora",200,12821,3,7,4,"False",26510,10512,31,34551,3,0,222,16,12,"False","False",0.5,0,1713,"MIDDLE","DUO"
"11885","Zoe",100,10171,4,13,12,"False",18953,956,15,24246,0,0,143,14,10,"False","False",0.5,0.3333,1693,"MIDDLE","DUO"
"11886","Varus",200,7936,2,6,3,"False",11893,3165,18,10297,1,0,159,11,9,"False","False",0.4333,0.4,1374,"BOTTOM","DUO_CARRY"
"11887","Kalista",200,6709,1,5,0,"False",5328,1759,13,10036,0,0,129,11,7,"False","False",0.5333,0,1025,"NONE","DUO_SUPPORT"
"11888","Syndra",100,14136,3,5,7,"True",19565,2666,27,21225,1,0,241,17,20,"False","False",0.7,1,2174,"MIDDLE","SOLO"
"11889","Thresh",100,10521,5,4,23,"True",7175,4782,63,14828,1,0,33,15,35,"False","False",0.5,0.5714,1669,"BOTTOM","DUO_SUPPORT"
"11890","Kayn",200,9607,6,4,2,"False",11813,0,26,22376,0,0,39,13,5,"False","False",0.6667,0,1499,"JUNGLE","NONE"
"11893","Sett",100,9375,3,3,19,"True",11284,1933,89,22252,1,1,46,15,39,"False","False",0.5,0,1850,"BOTTOM","DUO_SUPPORT"
"11894","Sett",100,10900,5,5,11,"True",17210,6531,21,30570,2,0,111,15,8,"False","False",0.5,0.5455,1771,"TOP","SOLO"
"11895","Graves",100,13833,10,1,10,"True",25029,3292,25,18825,3,0,51,15,9,"False","False",0.5667,1,1615,"JUNGLE","NONE"
"11896","Shen",100,9728,5,4,12,"True",10282,1950,16,21998,2,0,123,15,11,"False","False",0.4,0.4138,1584,"MIDDLE","SOLO"
"11897","Nautilus",100,5769,2,5,6,"False",4660,0,41,10391,0,0,35,9,21,"False","False",0.6667,0.6364,1327,"BOTTOM","DUO_SUPPORT"
"11899","LeeSin",100,12903,10,0,14,"True",18205,1633,33,24802,3,0,46,15,17,"False","False",0.5333,0.5,1506,"JUNGLE","NONE"
"11900","Olaf",100,5787,3,1,3,"True",3494,2978,7,9156,3,0,27,9,2,"False","False",0.5333,1,749,"NONE","DUO_SUPPORT"
"11901","Draven",100,13340,3,7,4,"False",16672,2484,18,24361,1,1,246,15,6,"False","False",0.5,0.3333,2111,"BOTTOM","DUO_CARRY"
"11902","Soraka",200,4140,0,5,3,"False",4086,218,31,11281,0,0,24,8,17,"False","False",0.4667,0.5,1229,"BOTTOM","DUO_SUPPORT"
"11903","Kled",100,9543,5,0,5,"True",9788,2681,20,11952,1,0,140,14,12,"False","False",0.5667,0.4667,1480,"TOP","SOLO"
"11904","Ornn",100,6161,0,6,3,"False",6919,2585,12,15153,1,0,108,10,6,"False","False",0.6,0.6667,1168,"NONE","DUO_SUPPORT"
"11905","Hecarim",200,9800,3,3,6,"True",11455,2267,30,29343,1,0,12,14,6,"False","False",0.7,0.6667,1634,"JUNGLE","NONE"
"11906","LeeSin",200,9171,5,6,1,"False",5817,0,25,25749,0,0,24,13,15,"True","False",0.5667,0.5333,1766,"JUNGLE","NONE"
"11907","KogMaw",100,17003,4,4,9,"True",24052,5441,54,19865,1,0,311,18,22,"False","False",0.4667,1,2548,"JUNGLE","NONE"
"11908","Kaisa",100,10237,4,5,11,"True",14488,2778,15,17682,1,0,160,13,8,"False","False",0.4667,0.6667,1527,"BOTTOM","SOLO"
"11909","Xerath",100,12489,4,1,10,"True",39950,3053,21,13998,2,0,236,16,11,"False","False",0.3667,0,1903,"MIDDLE","SOLO"
"11910","Sett",200,12141,7,4,9,"True",11340,4404,34,30260,3,0,28,15,7,"True","False",0.4667,0.5,1659,"JUNGLE","NONE"
"11911","Tristana",100,4498,2,5,2,"False",6089,58,6,6665,0,0,80,8,4,"False","False",0.6333,0.6667,892,"NONE","DUO_SUPPORT"
"11912","Rakan",100,9638,2,9,16,"False",8032,495,77,23118,0,0,33,13,36,"False","False",0.4667,0,2082,"MIDDLE","DUO_SUPPORT"
"11913","Jayce",100,11447,5,6,8,"True",9978,1873,23,14850,1,0,174,14,11,"False","False",0.4,0.4615,1523,"BOTTOM","SOLO"
"11914","Karma",100,9205,2,2,14,"True",22026,1979,18,15414,1,0,149,15,12,"False","False",0.7,1,1787,"MIDDLE","SOLO"
"11916","Janna",100,8014,3,14,14,"False",8846,615,64,23368,1,0,10,11,34,"False","False",0.3667,0.3684,1794,"BOTTOM","DUO_SUPPORT"
"11917","Chogath",200,11753,7,5,14,"True",19223,2511,20,18433,3,0,161,15,12,"True","False",0.3333,0,1657,"TOP","DUO"
"11918","Soraka",200,9941,2,5,14,"False",4613,2105,90,17293,1,0,51,15,37,"False","False",0.5,0.5,2218,"BOTTOM","DUO_SUPPORT"
"11919","TwistedFate",200,6739,0,7,3,"False",9417,759,10,14236,0,0,120,11,7,"False","False",0.6667,0.68,1313,"BOTTOM","DUO_SUPPORT"
"11920","Elise",100,7800,5,11,7,"False",11657,280,21,23084,0,0,10,11,8,"False","False",0.2667,0.3333,1486,"JUNGLE","NONE"
"11921","Jayce",100,9965,2,5,5,"False",16758,745,13,19345,0,0,197,14,10,"False","False",0.4,0.4615,1625,"TOP","SOLO"
"11922","Elise",100,11464,3,2,10,"True",13970,5754,36,17550,4,1,38,16,5,"True","False",0.7,1,1787,"JUNGLE","NONE"
"11923","Renekton",100,8746,2,9,2,"False",11924,3985,13,31646,1,0,154,14,8,"False","False",0.5667,0.125,1687,"TOP","SOLO"
"11924","Jhin",200,14431,11,4,9,"True",22690,7064,9,17070,3,0,209,15,9,"True","False",0.6667,1,1775,"BOTTOM","DUO_CARRY"
"11925","Syndra",100,12430,6,9,12,"False",18860,1832,27,22478,1,0,161,15,5,"False","False",0.6667,0,1945,"MIDDLE","DUO_CARRY"
"11926","Lucian",100,10355,3,5,5,"False",9983,857,10,12052,0,0,207,14,9,"False","False",0.5667,0.4286,1755,"BOTTOM","DUO_CARRY"
